codigoOrgao;nomeOrgao;codigoUnidadeGestora;nomeUnidadeGestora;codigoUnidadeGestoraOrigemContrato;nomeUnidadeGestoraOrigemContrato;receitaDespesa;numeroContrato;codigoUnidadeRealizadoraCompra;nomeUnidadeRealizadoraCompra;numeroCompra;codigoModalidadeCompra;nomeModalidadeCompra;codigoTipo;nomeTipo;codigoCategoria;nomeCategoria;codigoSubcategoria;nomeSubcategoria;niFornecedor;nomeRazaoSocialFornecedor;processo;objeto;informacoesComplementares;dataVigenciaInicial;dataVigenciaFinal;valorGlobal;numeroParcelas;valorParcela;valorAcumulado;totalDespesasAcessorias;dataHoraInclusao;numeroControlePncpContrato;idCompra;dataHoraExclusao;contratoExcluido;unidadesRequisitantes
36000;MINISTERIO DA SAUDE;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;D;2025NE000051;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;90034/2024;06;Dispensa;99;Empenho;60;Compras;;;53211921000160;CAIAN LTDA;25044.000639/2024-95;DISPENSA Nº 90034/2024 - EMPENHO QUE SE EFETUA PARA AQUISIÇÃO DE CUBETA DE LABORATÓRIO PARA VERIFICAÇÃO DE CALIBRAÇÃO DE CLORO LIVRE PARA ATENDER DEMANDAS DO MONITORAMENTO DA ÁGUA EM ALDEIAS INDÍGENAS DE ABRANGÊNCIA DO DSEI-CE.;25703306900342024 - UASG Minuta: 257033;2025-03-13T00:00:00;2025-12-31T00:00:00;5862.5;1;5862.5;;;2025-04-25T15:08:57;;25703306900342024;;False;
36000;MINISTERIO DA SAUDE;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;D;2025NE000056;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;90004/2024;05;Pregão;99;Empenho;60;Compras;;;43890354000161;ORDEP PRODUTOS SANEANTES LTDA;25044.000699/2022-46;"ATA 03/2024 - EMPENHO QUE SE EFETUA REF AQUISIÇÃO DE HIPOCLORITO DE CÁLCIO (CLORO EM
PASTILHAS) PARA REPOSIÇÃO DE ESTOQUE E SUPRIMENTO DE DEMANDA DE DESINFECÇÃO DA ÁGUA
FORNECIDA NOS SISTEMAS DE ABASTECIMENTO DE ÁGUA - SAA GERIDOS PELO DISTRITO SANITÁRIO
ESPECIAL INDÍGENA DO CEARÁ - DSEI/CE PREGÃO 90004/2024.";25703305900042024 - UASG Minuta: 257033;2025-04-02T00:00:00;2026-05-04T00:00:00;43890.0;1;43890.0;;;2025-04-30T16:34:05;;25703305900042024;;False;
36000;MINISTERIO DA SAUDE;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;D;00012/2025;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;90035/2024;05;Pregão;;;60;Compras;;;39850349000158;DV COMERCIAL E SERVICOS LTDA;25044.000213/2024-31;AQUISIÇÃO DE PNEUS NOVOS PARA OS VEÍCULOS OFICIAIS DESTE DSEI/CE;;2025-06-27T00:00:00;2025-09-26T00:00:00;7798.0;1;7798.0;7798.0;;2025-06-27T09:36:42;;25703305900352024;;False;
36000;MINISTERIO DA SAUDE;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;D;2025NE000067;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;90037/2024;06;Dispensa;99;Empenho;60;Compras;;;49572638000196;49.572.638 MAIARA SOUZA DA SILVA;25044.000244/2024-92;"AQUISIÇÃO DE INSUMOS PARA REALIZAÇÃO DE ANÁLISES DA QUALIDADE DA ÁGUA EM ALDEIAS INDÍGENAS ATENDIDAS PELO DSEI/CE
- 60 BATERIA NÃO RECARREGÁVEL TIPO: ALCALINA, VOLTAGEM: 9V, APLICAÇÃO: MULTÍMETRO E TESTADOR DE CABO";25703306900372024 - UASG Minuta: 257033;2025-05-16T00:00:00;2025-12-31T00:00:00;390.0;1;390.0;;;2025-06-30T08:46:09;;25703306900372024;;False;
36000;MINISTERIO DA SAUDE;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;D;00049/2025;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;90035/2024;05;Pregão;;;60;Compras;;;56121231000108;SILVA COMERCIO E REPRESENTACAO LTDA;25044.000213/2024-31;AQUISIÇÃO DE PNEUS NOVOS PARA OS VEÍCULOS OFICIAIS DESTE DSEI/CE;;2025-06-11T00:00:00;2025-09-10T00:00:00;17440.0;1;17440.0;17440.0;;2025-06-11T14:00:40;;25703305900352024;;False;
36000;MINISTERIO DA SAUDE;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;D;2024NE000216;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;90001/2024;06;Dispensa;99;Empenho;60;Compras;;;04635530000167;SANDRA CRISTHYAN PEREIRA LIMA;25044.000650/2023-74;AQUISIÇÃO DE ÁGUA MINERAL (GARRAFÃO DE 20 LITROS) PARA ATENDER ÀS DEMANDAS DA CASAI/CE E POLOS BASE DO DSEI/CE.;;2025-04-29T00:00:00;2025-05-28T00:00:00;1295.4;1;1295.4;1295.4;;2025-04-29T16:19:46;;25703306900012024;;False;
36000;MINISTERIO DA SAUDE;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;D;2025NE000049;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;90034/2024;06;Dispensa;99;Empenho;60;Compras;;;09019664000177;CIENLAB EQUIPAMENTOS CIENTIFICOS LTDA;25044.000639/2024-95;DISPENSA Nº 90034/2024 - EMPENHO QUE SE EFETUA PARA AQUISIÇÃO DE LÂMPADA ULTRA VIOLETA COM EMISSÃO UV PARA ATENDER DEMANDAS DO MONITORAMENTO DA ÁGUA EM ALDEIAS INDÍGENAS DE ABRANGÊNCIA DO DSEI-CE.;25703306900342024 - UASG Minuta: 257033;2025-03-13T00:00:00;2025-12-31T00:00:00;2391.0;1;2391.0;;;2025-05-09T10:22:55;;25703306900342024;;False;
36000;MINISTERIO DA SAUDE;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;D;2025NE000064;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;90037/2024;06;Dispensa;99;Empenho;60;Compras;;;07420384000140;C CAMPOS PINHEIRO;25044.000244/2024-92;AQUISIÇÃO DE INSUMOS PARA REALIZAÇÃO DE ANÁLISES DA QUALIDADE DA ÁGUA EM ALDEIAS INDÍGENAS ATENDIDAS PELO DSEI/CE, RASCO LABORATÓRIO TIPO: PARA AMOSTRA, MATERIAL: PLÁSTICO, CAPACIDADE: CERCA DE 100ML, TIPO TAMPA: C/ SISTEMA DE FECHO, ACESSÓRIOS: COM TIOSSULFATO DE SÓDIO, ESTERILIDADE: ESTÉRIL;25703306900372024 - UASG Minuta: 257033;2025-05-15T00:00:00;2025-12-31T00:00:00;3750.0;1;3750.0;;;2025-06-18T10:35:05;;25703306900372024;;False;
36000;MINISTERIO DA SAUDE;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;D;00006/2025;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;90016/2025;05;Pregão;;;60;Serviços;;;01687204000105;PRATA SERVICOS ADMINISTRATIVOS LTDA;25044.000222/2024-22;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DOS SERVIÇOS DE LIMPEZA, CONSERVAÇÃO E HIGIENIZAÇÃO, COM FORNECIMENTO DE MATERIAIS PARA POLOS BASE E UNIDADES BÁSICAS DE SAÚDE NAS QUAIS O DSEI-CE POSSUI ATUAÇÃO, A SEREM EXECUTADOS COM REGIME DE DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.;;2025-05-19T00:00:00;2026-05-18T00:00:00;677445.0;12;56453.75;;;2025-05-06T11:43:53;;25703305900162025;;False;
36000;MINISTERIO DA SAUDE;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;D;00011/2025;257033;DISTRITO SANIT.ESP.INDIGENA - CEARA;90035/2024;05;Pregão;;;60;Compras;;;57012702000102;57.012.702 ANA CARLA SANTOS PEREIRA COSTA;25044.000213/2024-31;AQUISIÇÃO DE PNEUS NOVOS PARA OS VEÍCULOS OFICIAIS DESTE DSEI/CE;;2025-06-09T00:00:00;2025-09-08T00:00:00;696.0;1;696.0;696.0;;2025-06-10T10:07:10;;25703305900352024;;False;
