codigoOrgao;nomeOrgao;codigoUnidadeGestora;nomeUnidadeGestora;codigoUnidadeGestoraOrigemContrato;nomeUnidadeGestoraOrigemContrato;receitaDespesa;numeroContrato;codigoUnidadeRealizadoraCompra;nomeUnidadeRealizadoraCompra;numeroCompra;codigoModalidadeCompra;nomeModalidadeCompra;codigoTipo;nomeTipo;codigoCategoria;nomeCategoria;codigoSubcategoria;nomeSubcategoria;niFornecedor;nomeRazaoSocialFornecedor;processo;objeto;informacoesComplementares;dataVigenciaInicial;dataVigenciaFinal;valorGlobal;numeroParcelas;valorParcela;valorAcumulado;totalDespesasAcessorias;dataHoraInclusao;numeroControlePncpContrato;idCompra;dataHoraExclusao;contratoExcluido;unidadesRequisitantes
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158968;CAMPUS BOA VIAGEM/IFCE;158968;CAMPUS BOA VIAGEM/IFCE;D;00004/2025;158123;INSTITUTO FED CIENCIA TECNOL SUDESTE MG;90058/2024;05;Pregão;;;60;Serviços;;;12039966000111;LINK CARD ADMINISTRADORA DE BENEFICIOS LTDA;23822.001794/2024-36;O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS COMUNS DE INTERMEDIAÇÃO, ADMINISTRAÇÃO E GERENCIAMENTO INFORMATIZADOS, UTILIZANDO A TECNOLOGIA DE CARTÃO ELETRÔNICO OU MICROPROCESSADO, PARA O FORNECIMENTO DE COMBUSTÍVEIS, EM REDE DE POSTOS CREDENCIADOS AO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ - CAMPUS BOA VIAGEM, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA;;2025-03-11T00:00:00;2026-03-11T00:00:00;92204.92;1;92204.92;92204.92;;2025-03-14T16:01:59;;15812305900582024;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158968;CAMPUS BOA VIAGEM/IFCE;158968;CAMPUS BOA VIAGEM/IFCE;D;00005/2025;158324;CAMPUS CRATEUS/IFCE;00025/2025;06;Dispensa;;;60;Serviços;;;34325056000138;TRIX SERVICOS INTEGRADOS LTDA;23822.000175/2025-13;O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇO EMERGENCIAL DE LIMPEZA E CONSERVAÇÃO, COM FORNECIMENTO DE MÃO DE OBRA, MATERIAIS, EQUIPAMENTOS E INSUMOS NECESSÁRIOS AO ATENDIMENTO DAS NECESSIDADES DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ – CAMPUS BOA VIAGEM, A SEREM EXECUTADOS COM REGIME DE DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.;;2025-06-23T00:00:00;2026-03-28T00:00:00;705653.05;1;705653.05;705653.05;;2025-06-20T15:29:33;;15832406000252025;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158968;CAMPUS BOA VIAGEM/IFCE;158968;CAMPUS BOA VIAGEM/IFCE;D;00002/2025;158324;CAMPUS CRATEUS/IFCE;90062/2024;06;Dispensa;;;60;Compras;;;49423655000161;COOPERATIVA DOS ASSENTADOS DE CRATEÚS;23822.000317/2025-34;É OBJETO DESTA CONTRATAÇÃO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO ESCOLAR, PARA ALUNOS DA REDE DE EDUCAÇÃO BÁSICA PÚBLICA, VERBA FNDE/PNAE, SEMESTRE DE 2024, DESCRITOS NO QUADRO PREVISTO NA CLÁUSULA QUARTA, TODOS DE ACORDO COM A CHAMADA PÚBLICA Nº 01/2024, O QUAL FICA FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDENTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO;;2025-02-19T00:00:00;2026-02-19T00:00:00;14656.32;1;14656.32;14656.32;;2025-02-18T16:41:51;;15832406900622024;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158968;CAMPUS BOA VIAGEM/IFCE;158968;CAMPUS BOA VIAGEM/IFCE;D;00001/2025;158324;CAMPUS CRATEUS/IFCE;90062/2024;06;Dispensa;;;60;Compras;;;44866208000163;COOPESQUI COOPERATIVA DOS PRODUTORES RURAIS E PESCADORES DA REGIAO DOS INHAMUNS ;23822.000316/2025-90;É OBJETO DESTA CONTRATAÇÃO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO ESCOLAR, PARA ALUNOS DA REDE DE EDUCAÇÃO BÁSICA PÚBLICA, VERBA FNDE/PNAE, SEMESTRE DE 2024, DESCRITOS NO QUADRO PREVISTO NA CLÁUSULA QUARTA, TODOS DE ACORDO COM A CHAMADA PÚBLICA Nº 01/2024, O QUAL FICA FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDENTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO;;2025-02-19T00:00:00;2026-02-19T00:00:00;24909.0;1;24909.0;24909.0;;2025-02-19T14:22:44;;15832406900622024;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158968;CAMPUS BOA VIAGEM/IFCE;158968;CAMPUS BOA VIAGEM/IFCE;D;00007/2025;158133;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;90001/2024;05;Pregão;;;60;Serviços;;;42809066000177;SEGURO RASTREAMENTOS LTDA;23822.001217/2025-25;O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS ESPECIALIZADOS EM GERENCIAMENTO DE FROTA DE VEÍCULOS, POR MEIO DE SISTEMA DE RASTREAMENTO E TELEMETRIA EM TEMPO REAL, COM FORNECIMENTO DE EQUIPAMENTOS, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.;;2025-07-30T00:00:00;2027-07-30T00:00:00;6655.2;24;277.3;6655.2;;2025-07-29T10:11:38;;15813305900012024;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158968;CAMPUS BOA VIAGEM/IFCE;158968;CAMPUS BOA VIAGEM/IFCE;D;00003/2025;158324;CAMPUS CRATEUS/IFCE;00012/2023;05;Pregão;;;60;Serviços de Engenharia;;;32410406000139;ENGNORD CONSTRUCOES E SERVICOS LTDA;23822.002067/2024-96;O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇO DE ENGENHARIA PARA INSTALAÇÃO DE ELEMENTOS DE IDENTIFICAÇÃO VISUAL EM 22 UNIDADES DO IFCE, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL;;2025-02-24T00:00:00;2026-02-24T00:00:00;62450.0;1;62450.0;62450.0;;2025-02-24T13:58:12;;15832405000122023;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158968;CAMPUS BOA VIAGEM/IFCE;158968;CAMPUS BOA VIAGEM/IFCE;D;00006/2025;158317;CAMPUS SOBRAL/IFCE;90001/2025;05;Pregão;;;60;Serviços;;;12941636000117;SOLUCTION LOGISTICA E EVENTOS LTDA;23822.000006/2025-75;O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS COMUNS DE APOIO LOGÍSTICO À EVENTOS PELO SISTEMA DE REGISTRO DE PREÇOS, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.;;2025-06-24T00:00:00;2026-06-24T00:00:00;90800.0;1;90800.0;90800.0;;2025-06-24T13:58:03;;15831705900012025;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158968;CAMPUS BOA VIAGEM/IFCE;158968;CAMPUS BOA VIAGEM/IFCE;D;2025NE000022;158324;CAMPUS CRATEUS/IFCE;90001/2025;06;Dispensa;99;Empenho;60;Compras;;;05921476000189;F. C. SOARES E SILVA;23822.001223/2024-00;EMISSÃO DE EMPENHO REFERENTE A  AQUISIÇÃO DE ITENS PARA REABASTECIMENTO DE ALMOXARIFADO PARA O CAMPUS BOA VIAGEM CONFORME DESPACHO SEI (7267180)/ 7279689 E AUTORIZAÇÃO GAB SEI 7230136 BCO 237/AG 0288-7 / CC 449.370-2 PROC 23822.001223/2024-00;15832406900012025 - UASG Minuta: 158324;2025-05-09T00:00:00;2025-12-31T00:00:00;414.0;1;414.0;;;2025-08-08T13:37:54;;15832406900012025;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158968;CAMPUS BOA VIAGEM/IFCE;158968;CAMPUS BOA VIAGEM/IFCE;D;2025NE000024;158324;CAMPUS CRATEUS/IFCE;90001/2025;06;Dispensa;99;Empenho;60;Compras;;;57840300000104;MULTIMIX COMERCIO E DISTRIBUIDOR LTDA;23822.001223/2024-00;EMISSÃO DE EMPENHO REFERENTE A  AQUISIÇÃO DE ITENS PARA REABASTECIMENTO DE ALMOXARIFADO PARA O CAMPUS BOA VIAGEM CONFORME DESPACHO SEI (7267180)/ 7279689 E AUTORIZAÇÃO GAB SEI 7230136 BCO 033/AG 4624 / CC 130052308 PROC 23822.001223/2024-00;15832406900012025 - UASG Minuta: 158324;2025-05-09T00:00:00;2025-12-31T00:00:00;1200.0;1;1200.0;;;2025-08-08T14:15:49;;15832406900012025;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158968;CAMPUS BOA VIAGEM/IFCE;158968;CAMPUS BOA VIAGEM/IFCE;D;2025NE000043;080018;TRIBUNAL REGIONAL DO TRABALHO DA 16A.REGIAO;90011/2024;05;Pregão;99;Empenho;60;Compras;;;08692456000171;BNB COMERCIO DE EQUIPAMENTOS DE INFORMATICA LTDA;23822.000948/2025-53;EMISSÃO DE EMPENHO REFERENTE A AQUISIÇÃO DE TONERS E UNIDADES DE IMAGEM PARA AS IMPRESSORAS SAMSUNG M3375FD PARA O INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO CEARÁ – IFCE CAMPUS BOA VIAGEM CONFORME AUTORIZAÇÃO GAB SEI 7607504  E SOLICITAÇÃO CAD SEI 7612876 BCO:237 AG: 0146/ CC: 0279240-0 PROC 23822.000948/2025-53;08001805900112024 - UASG Minuta: 158968;2025-07-09T00:00:00;2025-12-31T00:00:00;1270.0;1;1270.0;;;2025-08-08T10:41:35;;08001805900112024;;False;
