codigoOrgao;nomeOrgao;codigoUnidadeGestora;nomeUnidadeGestora;codigoUnidadeGestoraOrigemContrato;nomeUnidadeGestoraOrigemContrato;receitaDespesa;numeroContrato;codigoUnidadeRealizadoraCompra;nomeUnidadeRealizadoraCompra;numeroCompra;codigoModalidadeCompra;nomeModalidadeCompra;codigoTipo;nomeTipo;codigoCategoria;nomeCategoria;codigoSubcategoria;nomeSubcategoria;niFornecedor;nomeRazaoSocialFornecedor;processo;objeto;informacoesComplementares;dataVigenciaInicial;dataVigenciaFinal;valorGlobal;numeroParcelas;valorParcela;valorAcumulado;totalDespesasAcessorias;dataHoraInclusao;numeroControlePncpContrato;idCompra;dataHoraExclusao;contratoExcluido;unidadesRequisitantes
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158969;CAMPUS ACOPIARA/IFCE;158969;CAMPUS ACOPIARA/IFCE;D;00008/2025;158320;CAMPUS IGUATU/IFCE;90013/2025;06;Dispensa;;;60;Compras;;;60714398000150;L.D.G DA SILVSA VARIEDADES E SERVICOS;23848.000989/2025-51;CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE GÊNEROS ALIMENTÍCIOS DESTINADO A MERENDA ESCOLAR DO IFCE, CAMPUS AVANÇADO MOMBAÇA​, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.;;2025-05-28T00:00:00;2026-05-28T00:00:00;19565.0;1;19565.0;19565.0;;2025-05-28T16:07:14;;15832006900132025;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158969;CAMPUS ACOPIARA/IFCE;158969;CAMPUS ACOPIARA/IFCE;D;00007/2025;158314;CAMPUS LIMOEIRO DO NORTE/IFCE;90004/2024;05;Pregão;;;48;Informática (TIC);;;37594830000102;G10 SERVICOS E CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA;23848.001573/2024-70;CONTRATAÇÃO DE SOLUÇÃO DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DE SERVIÇOS DE FORNECIMENTO DE LINK DE INTERNET DEDICADO POR MEIO DE FIBRA ÓPTICA PONTO A PONTO, INCLUSIVE INSTALAÇÃO E SUPORTE TÉCNICO ESPECIALIZADO, PARA ATENDIMENTO DO IFCE - CAMPUS DE LIMOEIRO DO NORTE E DEMAIS ÓRGÃOS PARTICIPANTES, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.;O SERVIÇO SERÁ PRESTADO AO IFCE CAMPUS ACOPIARA.;2025-05-27T00:00:00;2026-05-27T00:00:00;6200.0;1;6200.0;6200.0;;2025-05-27T14:10:48;;15831405900042024;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158969;CAMPUS ACOPIARA/IFCE;158969;CAMPUS ACOPIARA/IFCE;D;00006/2025;158129;INST FED DE EDUC CIENC E TECNOLOGIA BAIANO;90002/2024;05;Pregão;;;60;Serviços;;;10757593000199;THS TECNOLOGIA INFORMACAO E COMUNICACAO LTDA;23848.001939/2024-19;CONTRATAÇÃO DE SERVIÇOS COMUNS DE GERENCIAMENTO DE MEIOS LOGÍSTICOS – ALMOXARIFADO VIRTUAL, PARA FORNECIMENTO CONTINUO DE SERVIÇOS DE OUTSOURCING PARA OPERAÇÃO DE ALMOXARIFADO VIRTUAL IN COMPANY, CONFORME DEMANDA, NAS UNIDADES DO INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO BAIANO E DEMAIS ÓRGÃOS E ENTIDADES PARTICIPANTES. ESSES SERVIÇOS VISAM SUPRIR MATERIAIS DE CONSUMO ADMINISTRATIVO ATRAVÉS DE UM SISTEMA WEB, ABRANGENDO TODAS AS MEDIDAS NECESSÁRIAS PARA SUA EXECUÇÃO, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.;;2025-05-26T00:00:00;2026-05-26T00:00:00;142280.21;1;142280.21;142280.21;;2025-05-26T15:01:40;;15812905900022024;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158969;CAMPUS ACOPIARA/IFCE;158969;CAMPUS ACOPIARA/IFCE;D;00009/2025;158320;CAMPUS IGUATU/IFCE;90015/2025;06;Dispensa;;;60;Compras;;;60714398000150;L.D.G DA SILVSA VARIEDADES E SERVICOS;23848.001051/2025-59;CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE ÁGUA MINERAL, PARA ATENDER A NECESSIDADE DIÁRIA DE CONSUMO DOS SERVIDORES, TERCEIRIZADOS, ESTAGIÁRIOS E VISITANTES DO IFCE CAMPUS AVANÇADO MOMBAÇA, CONFORME CONDIÇÕES E EXIGÊNCIAS ESTABELECIDAS NO TERMO DE REFERÊNCIA, NO AVISO DE LICITAÇÃO  E DEMAIS ANEXOS DO PROCESSO.;;2025-06-20T00:00:00;2026-06-20T00:00:00;10512.0;1;10512.0;10512.0;;2025-06-20T15:22:39;;15832006900152025;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158969;CAMPUS ACOPIARA/IFCE;158969;CAMPUS ACOPIARA/IFCE;D;00014/2024;158320;CAMPUS IGUATU/IFCE;00021/2024;07;Inexigibilidade;;;60;Serviços;;;07040108000157;COMPANHIA DE AGUA E ESGOTO DO CEARA CAGECE;23848.001052/2024-12;FORNECER ÁGUA TRATADA OU COLETA DE ESGOTO AO CLIENTE - INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ - IFCE CAMPUS ACOPIARA, NO IMÓVEL SITO A, CE-060, KM 332, S/N, ESTRADA ACOPIARA-MOMBAÇA, BAIRRO VILA MARTINS, CEP: 63.560-000, MUNICÍPIO DE ACOPIARA/CE.;;2025-01-28T00:00:00;;64099.2;1;64099.2;3845952.0;;2025-01-28T17:38:25;;15832007000212024;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158969;CAMPUS ACOPIARA/IFCE;158969;CAMPUS ACOPIARA/IFCE;D;00001/2025;158324;CAMPUS CRATEUS/IFCE;00012/2023;05;Pregão;;;60;Serviços de Engenharia;;;32410406000139;ENGNORD CONSTRUCOES E SERVICOS LTDA;23848.000299/2025-01;CONTRATAÇÃO DE SERVIÇO DE ENGENHARIA PARA INSTALAÇÃO DE ELEMENTOS DE IDENTIFICAÇÃO VISUAL EM 22 UNIDADES DO IFCE, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.;;2025-02-19T00:00:00;2026-02-19T00:00:00;60690.74;1;60690.74;182072.22;;2025-02-17T13:49:30;;15832405000122023;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158969;CAMPUS ACOPIARA/IFCE;158969;CAMPUS ACOPIARA/IFCE;D;00003/2025;158320;CAMPUS IGUATU/IFCE;90012/2025;06;Dispensa;;;60;Serviços;;;32750092000113;L L FEITOSA DOS REIS;23848.000826/2025-79;CONTRATAÇÃO DE AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DESTINADO A MERENDA ESCOLAR DO IFCE, CAMPUS AVANÇADO MOMBAÇA​, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.;;2025-05-16T00:00:00;2026-05-16T00:00:00;26615.0;1;26615.0;26615.0;;2025-05-20T09:21:01;;15832006900122025;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158969;CAMPUS ACOPIARA/IFCE;158969;CAMPUS ACOPIARA/IFCE;D;00005/2025;158320;CAMPUS IGUATU/IFCE;90004/2025;05;Pregão;;;48;Mão de Obra;;;54018476000189;EXPANSIVA LTDA;23848.001094/2025-34;CONTRATAÇÃO DE SERVIÇOS CONTÍNUOS DE PORTARIA (DIURNA) E LIMPEZA E CONSERVAÇÃO, A SEREM EXECUTADOS COM REGIME DE DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, NAS DEPENDÊNCIAS DO IFCE CAMPUS AVANÇADO MOMBAÇA E NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, NO EDITAL E DEMAIS ANEXOS.;;2025-05-19T00:00:00;2026-05-19T00:00:00;295099.96;12;24591.6633;295099.92;;2025-05-20T09:59:37;;15832005900042025;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158969;CAMPUS ACOPIARA/IFCE;158969;CAMPUS ACOPIARA/IFCE;D;00004/2025;158320;CAMPUS IGUATU/IFCE;90004/2025;05;Pregão;;;48;Mão de Obra;;;54018476000189;EXPANSIVA LTDA;23848.002285/2024-32;CONTRATAÇÃO DE SERVIÇOS CONTÍNUOS DE COPEIRAGEM, RECEPÇÃO, JARDINAGEM, AUXILIAR DE MANUTENÇÃO PREDIAL E PORTARIA (DIURNA E NOTURNA), A SEREM EXECUTADOS COM REGIME DE DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, NAS DEPENDÊNCIAS DO IFCE CAMPUS ACOPIARA E NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, NO EDITAL E DEMAIS ANEXOS.;;2025-05-19T00:00:00;2026-05-19T00:00:00;520284.8;12;43357.0667;520284.84;;2025-05-20T09:48:08;;15832005900042025;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158969;CAMPUS ACOPIARA/IFCE;158969;CAMPUS ACOPIARA/IFCE;D;2025NE000042;158320;CAMPUS IGUATU/IFCE;90012/2025;06;Dispensa;99;Empenho;60;Compras;;;32750092000113;L L FEITOSA DOS REIS;23848.000826/2025-79;AQUISIÇÃO DE ALIMENTAÇÃO PARA OS ALUNOS DO IFCE CAMPUS AVANÇADO DE MOMBAÇA NO EXERCÍCIO 2025.;15832006900122025 - UASG Minuta: 158320;2025-05-08T00:00:00;2025-12-31T00:00:00;13307.5;1;13307.5;;;2025-05-16T13:29:35;;15832006900122025;;False;
