codigoOrgao;nomeOrgao;codigoUnidadeGestora;nomeUnidadeGestora;codigoUnidadeGestoraOrigemContrato;nomeUnidadeGestoraOrigemContrato;receitaDespesa;numeroContrato;codigoUnidadeRealizadoraCompra;nomeUnidadeRealizadoraCompra;numeroCompra;codigoModalidadeCompra;nomeModalidadeCompra;codigoTipo;nomeTipo;codigoCategoria;nomeCategoria;codigoSubcategoria;nomeSubcategoria;niFornecedor;nomeRazaoSocialFornecedor;processo;objeto;informacoesComplementares;dataVigenciaInicial;dataVigenciaFinal;valorGlobal;numeroParcelas;valorParcela;valorAcumulado;totalDespesasAcessorias;dataHoraInclusao;numeroControlePncpContrato;idCompra;dataHoraExclusao;contratoExcluido;unidadesRequisitantes
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158951;CAMPUS BATURITE/IFCE;158951;CAMPUS BATURITE/IFCE;D;2025NE000025;153045;UNIVERSIDADE FEDERAL DO CEARA;90010/2024;05;Pregão;99;Empenho;60;Compras;;;11610111000136;CARAPINHEIRO MANUTENCAO E COMERCIO DE EQUIPAMENTOS E ACESSORIOS MEDICO HOSPITALA;23484.000575/2024-18;AQUISIÇÃO DE ITENS DE TECNOLOGIA DA INFORMAÇÃO;15304505900102024 - UASG Minuta: 158951;2025-03-24T00:00:00;2025-12-31T00:00:00;1648.0;1;1648.0;;;2025-04-15T11:23:11;;15304505900102024;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158951;CAMPUS BATURITE/IFCE;158951;CAMPUS BATURITE/IFCE;D;2025NE000026;153045;UNIVERSIDADE FEDERAL DO CEARA;90010/2024;05;Pregão;99;Empenho;60;Compras;;;27274178000187;TJ COMERCIO DE PRODUTOS LTDA;23484.000575/2024-18;AQUISIÇÃO DE ITENS DE TECNOLOGIA DA INFORMAÇÃO;15304505900102024 - UASG Minuta: 158951;2025-03-24T00:00:00;2025-12-31T00:00:00;708.0;1;708.0;;;2025-04-15T11:23:11;;15304505900102024;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158951;CAMPUS BATURITE/IFCE;158951;CAMPUS BATURITE/IFCE;D;00002/2025;158319;CAMPUS MARACANAU/IFCE;00030/2025;06;Dispensa;;;60;Serviços;;;10433367000152;PLENAR SERVICOS LTDA;23484.000389/2025-60;O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS CONTÍNUOS DE AUXILIAR DE SERVIÇOS GERAIS, MERENDEIRO   E JARDINEIRO, DEVIDAMENTE CAPACITADOS, COM FORNECIMENTO DE MATERIAIS, EQUIPAMENTOS E EPI’S, PARA ATENDER AO IFCE CAMPUS BATURITÉ, A SEREM EXECUTADOS COM REGIME DE DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.;CONTRATO 7158303 NO PROCESSO 23484.000389/2025-60;2025-03-18T00:00:00;2025-04-30T00:00:00;640684.56;12;53390.38;640684.56;;2025-03-20T19:35:06;;15831906000302025;;False;CAC-BAT
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158951;CAMPUS BATURITE/IFCE;158951;CAMPUS BATURITE/IFCE;D;00003/2025;158319;CAMPUS MARACANAU/IFCE;00034/2025;06;Dispensa;;;60;Serviços;;;05305430000135;INTERATIVA EMPREENDIMENTOS E SERVICOS DE LIMPEZA E CONSTRUCOES LTDA;23484.000389/2025-60;O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS CONTÍNUOS DE AUXILIAR DE SERVIÇOS GERAIS, MERENDEIRO   E JARDINEIRO, DEVIDAMENTE CAPACITADOS, COM FORNECIMENTO DE MATERIAIS, EQUIPAMENTOS E EPI’S, PARA ATENDER AO IFCE CAMPUS BATURITÉ, A SEREM EXECUTADOS COM REGIME DE DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.;;2025-05-01T00:00:00;2026-05-01T00:00:00;640684.44;12;53390.37;640684.44;;2025-05-02T14:03:11;;15831906000342025;;False;CAC-BAT
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158951;CAMPUS BATURITE/IFCE;158951;CAMPUS BATURITE/IFCE;D;00005/2025;158319;CAMPUS MARACANAU/IFCE;00028/2023;06;Dispensa;;;60;Compras;;;27010323000112;27.010.323 MAX WELL BARROSO LEITAO;23484.002557/2023-90;O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DO LÍQUIDO ÁGUA MINERAL NATURAL, SEM GÁS, CONFORME ESPECIFICAÇÕES TÉCNICAS E AS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.;;2025-06-24T00:00:00;2027-06-24T00:00:00;9445.05;1;9445.05;235375.65;;2025-06-16T20:56:44;;15831906000282023;;False;DAP-BAT
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158951;CAMPUS BATURITE/IFCE;158951;CAMPUS BATURITE/IFCE;D;00004/2025;158133;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;90001/2024;05;Pregão;;;60;Serviços;;;42809066000177;SEGURO RASTREAMENTOS LTDA;23484.000604/2025-22;O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS ESPECIALIZADOS EM GERENCIAMENTO DE FROTA DE VEÍCULOS, POR MEIO DE SISTEMA DE RASTREAMENTO E TELEMETRIA EM TEMPO REAL, COM FORNECIMENTO DE EQUIPAMENTOS, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA;;2025-06-02T00:00:00;2027-06-02T00:00:00;13310.4;96;138.65;13310.4;;2025-06-17T15:40:12;;15813305900012024;;False;DAP-BAT
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158951;CAMPUS BATURITE/IFCE;158951;CAMPUS BATURITE/IFCE;D;2025NE000021;783601;ESCOLA DE APRENDIZES-MARINHEIROS DO CEARA;00019/2023;05;Pregão;99;Empenho;60;Compras;;;36239722000140;INACIO APRIGIO DE OLIVEIRA;23484.000346/2025-84;AQUISIÇÃO DE GENEROS ALIMENTÍCIOS PARA MERENDA ESCOLAR DO IFCE CAMPUS BATURITÉ.;78360105000192023 - UASG Minuta: 158951;2025-02-19T00:00:00;2025-12-31T00:00:00;33500.0;1;33500.0;33500.0;;2025-03-28T12:16:08;;78360105000192023;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158951;CAMPUS BATURITE/IFCE;158951;CAMPUS BATURITE/IFCE;D;2025NE000022;783601;ESCOLA DE APRENDIZES-MARINHEIROS DO CEARA;00019/2023;05;Pregão;99;Empenho;60;Compras;;;29725927000170;BMP DE SOUSA COMERCIAL LTDA;23484.000346/2025-84;AQUISIÇÃO DE GENEROS ALIMENTÍCIOS PARA MERENDA ESCOLAR DO IFCE CAMPUS BATURITÉ;78360105000192023 - UASG Minuta: 158951;2025-02-19T00:00:00;2025-12-31T00:00:00;77951.0;1;77951.0;77951.0;;2025-03-28T12:15:15;;78360105000192023;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158951;CAMPUS BATURITE/IFCE;158133;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;D;00021/2025;158133;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;90003/2025;05;Pregão;;;60;Serviços;;;90180605000102;GENTE SEGURADORA SA;23255.002708/2025-75;CONTRATAÇÃO DE SERVIÇOS COMUNS DE SEGURO TOTAL PARA OS VEÍCULOS AUTOMOTORES PERTENCENTES À FROTA DO CAMPUS BATURITÉ;;2025-04-17T00:00:00;2026-04-17T00:00:00;26057.85;1;26057.85;;;2025-04-17T09:45:21;;15813305900032025;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158951;CAMPUS BATURITE/IFCE;158951;CAMPUS BATURITE/IFCE;D;2025NE000035;158951;CAMPUS BATURITE/IFCE;00095/2025;07;Inexigibilidade;99;Empenho;60;Serviços;;;60251738000153;60.251.738 JOSE PAULINO FILHO;23484.001032/2025-07;O SERVIÇO A SER CONTRATADO É DE MANUTENÇÃO/CONSERTO DA BOMBA DO POÇO PROFUNDO E INSTALAÇÃO (VER IMAGENS). A MANUTENÇÃO/CONSERTO DEVE ENVOLVER EVENTUAIS TROCAS DE PEÇAS. DEVE MANTER AS CARACTERÍSTICAS ORIGINAIS DA BOMBA, BEM COMO APRESENTAR GARANTIA DO SERVIÇO.;15895107000952025 - UASG Minuta: 158951;2025-05-27T00:00:00;2025-12-31T00:00:00;1910.0;1;1910.0;;;2025-06-04T13:30:00;;15895107000952025;;False;
