codigoOrgao;nomeOrgao;codigoUnidadeGestora;nomeUnidadeGestora;codigoUnidadeGestoraOrigemContrato;nomeUnidadeGestoraOrigemContrato;receitaDespesa;numeroContrato;codigoUnidadeRealizadoraCompra;nomeUnidadeRealizadoraCompra;numeroCompra;codigoModalidadeCompra;nomeModalidadeCompra;codigoTipo;nomeTipo;codigoCategoria;nomeCategoria;codigoSubcategoria;nomeSubcategoria;niFornecedor;nomeRazaoSocialFornecedor;processo;objeto;informacoesComplementares;dataVigenciaInicial;dataVigenciaFinal;valorGlobal;numeroParcelas;valorParcela;valorAcumulado;totalDespesasAcessorias;dataHoraInclusao;numeroControlePncpContrato;idCompra;dataHoraExclusao;contratoExcluido;unidadesRequisitantes
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158317;CAMPUS SOBRAL/IFCE;158317;CAMPUS SOBRAL/IFCE;D;2025NE000053;158317;CAMPUS SOBRAL/IFCE;90001/2025;06;Dispensa;99;Empenho;60;Compras;;;05283263000179;J&G PHARMA DISTRIBUIDORA DE MEDICAMENTOS LTDA;23257.001287/2024-64;"AQUISIÇÃO DE INSUMOS PARA SETOR ODONTOLÓGICO * SOLIC.: CAE - SOB
CONTATO: (85) 2180-8042   *  LICITACAO@JGPHARMA.COM.BR - COMERCIAL@JGPHARMA.COM.BR - FATURAMENTO@JGPHARMA.COM.BR - CONTRATOS@JGPHARMA.COM.BR
DI 90001/2025   UASG 158317";15831706900012025 - UASG Minuta: 158317;2025-02-27T00:00:00;2025-12-31T00:00:00;542.3;1;542.3;;;2025-04-24T10:07:01;;15831706900012025;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158317;CAMPUS SOBRAL/IFCE;158317;CAMPUS SOBRAL/IFCE;D;2025NE000054;158317;CAMPUS SOBRAL/IFCE;90001/2025;06;Dispensa;99;Empenho;60;Compras;;;58878444000104;OUROBIO MEDICAL LTDA;23257.001287/2024-64;"AQUISIÇÃO DE INSUMOS PARA SETOR ODONTOLÓGICO - SOLIC.: CAE - SOB
CONTATO: (31) 99813-2431   *   VENDAS@OUROBIOMEDICAL.COM.BR
DI 90001/2025   UASG 158317";15831706900012025 - UASG Minuta: 158317;2025-02-27T00:00:00;2025-12-31T00:00:00;11043.0;1;11043.0;;;2025-04-30T15:09:30;;15831706900012025;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158317;CAMPUS SOBRAL/IFCE;158317;CAMPUS SOBRAL/IFCE;D;2025NE000079;158317;CAMPUS SOBRAL/IFCE;90002/2025;05;Pregão;99;Empenho;60;Compras;;;38138754000185;RN COMERCIO VAREJISTA DE GLP LTDA;23257.001192/2025-21;"AQUISIÇÃO DE RECARGA DE GÁS LIQUEFEITO DE PETRÓLEO (GLP) EM CILINDROS DE 13 KG E 45KG  *  SOLIC.: GAB-SOB
CONTATO: (88) 99328-7843 - (88) 99843-0028 - (85) 98432-2591   *  
OUROGASSOBRAL@OUTLOOK.COM - OUROGASRN@GMAIL.COM
PE 90002/2025   UASG 158317";15831705900022025 - UASG Minuta: 158317;2025-06-23T00:00:00;2025-12-31T00:00:00;2850.0;1;2850.0;;;2025-06-27T10:55:34;;15831705900022025;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158317;CAMPUS SOBRAL/IFCE;158317;CAMPUS SOBRAL/IFCE;D;2025NE000052;158317;CAMPUS SOBRAL/IFCE;90001/2025;06;Dispensa;99;Empenho;60;Compras;;;54416857000116;L & C PARTICIPACOES E COMERCIO LTDA;23257.001287/2024-64;"AQUISIÇÃO DE INSUMOS PARA SETOR ODONTOLÓGICO * SOLIC.: CAE - SOB
CONTATO: (84) 99104-9100   *   LCPARTICIPACOESCOMERCIO@GMAIL.COM
DI 90001/2025   UASG 158317";15831706900012025 - UASG Minuta: 158317;2025-02-27T00:00:00;2025-12-31T00:00:00;452.3;1;452.3;;;2025-06-17T10:05:16;;15831706900012025;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158317;CAMPUS SOBRAL/IFCE;158317;CAMPUS SOBRAL/IFCE;D;00008/2025;158133;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;90001/2024;05;Pregão;;;60;Serviços;;;42809066000177;SEGURO RASTREAMENTOS LTDA;23257.000278/2025-37;CONTRATAÇÃO DE SERVIÇOS ESPECIALIZADOS EM GERENCIAMENTO DE FROTA DE VEÍCULOS, POR MEIO DE SISTEMA DE RASTREAMENTO E TELEMETRIA EM TEMPO REAL, COM FORNECIMENTO DE EQUIPAMENTOS;;2025-04-22T00:00:00;2027-04-22T00:00:00;26620.8;1;26620.8;0.0;;2025-04-22T15:10:14;;15813305900012024;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158317;CAMPUS SOBRAL/IFCE;158317;CAMPUS SOBRAL/IFCE;D;00012/2025;158317;CAMPUS SOBRAL/IFCE;90001/2025;05;Pregão;;;60;Serviços;;;12941636000117;SOLUCTION LOGISTICA E EVENTOS LTDA;23257.002209/2023-04;CONTRATAÇÃO DE SERVIÇOS COMUNS DE APOIO LOGÍSTICO À EVENTOS;;2025-05-27T00:00:00;2026-05-27T00:00:00;171860.0;1;171860.0;;;2025-05-27T15:28:28;;15831705900012025;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158317;CAMPUS SOBRAL/IFCE;158317;CAMPUS SOBRAL/IFCE;D;00006/2025;158317;CAMPUS SOBRAL/IFCE;00060/2025;07;Inexigibilidade;;;60;Serviços;;;09168704000142;EMPRESA BRASIL DE COMUNICACAO S.A. - EBC;23257.002454/2024-94;A DISTRIBUIÇÃO, PELA CONTRATADA, DA PUBLICIDADE LEGAL IMPRESSA E/OU ELETRÔNICA DE INTERESSE DO(A) CONTRATANTE, OBEDECIDAS ÀS DETERMINAÇÕES CONTIDAS NO ART. 30, CAPUT, DA LEI N° 13.303, DE 30 DE JUNHO DE 2016, NO ART. 8º, INCISO VII, E § 2º, INCISO II, DA LEI Nº 11.652, DE 7 DE ABRIL DE 2008, NA LEI N° 6.650, DE 23 DE MAIO DE 1979, NA LEI N° 4.680, DE 18 DE JUNHO DE 1965, NO DECRETO N° 6.555, DE 8 DE SETEMBRO DE 2008, NO DECRETO N° 57.690, DE 1º DE FEVEREIRO DE 1966, E NAS DEMAIS NORMAS COMPLEMENTARES ESPECÍFICAS, PRINCIPALMENTE AS DIRETRIZES E ORIENTAÇÕES TÉCNICAS DO SISTEMA DE COMUNICAÇÃO DE GOVERNO DO PODER EXECUTIVO FEDERAL – SICOM.;;2025-03-28T00:00:00;2030-03-28T00:00:00;600000.0;1;600000.0;;;2025-03-28T12:57:47;;15831707000602025;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158317;CAMPUS SOBRAL/IFCE;158957;CAMPUS UMIRIM/IFCE;D;2025NE600025;158317;CAMPUS SOBRAL/IFCE;90006/2024;05;Pregão;99;Empenho;60;Compras;;;06921660000191;F. O. DANTAS;23493.000257/2024-48;AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DESTINADOS À PRODUÇÃO DE LANCHE ESCOLAR NA UNIDADE DE ALIMENTAÇÃO E NUTRIÇÃO DO IFCE - CAMPUS UMIRIM.  PROCESSO  23493.000257/2024-48 . LICITAÇÃO Nº 90006/2024;15831705900062024 - UASG Minuta: 158317;2025-02-24T00:00:00;2025-12-31T00:00:00;3115.91;1;3115.91;3115.91;;2025-03-11T15:30:17;;15831705900062024;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158317;CAMPUS SOBRAL/IFCE;158317;CAMPUS SOBRAL/IFCE;D;00001/2025;158317;CAMPUS SOBRAL/IFCE;90010/2024;05;Pregão;;;60;Serviços;;;11438158000164;A L PINTO COSTA ALIMENTACOES E SERVICOS LTDA;23492.000256/2025-94;CONTRATAÇÃO DE SERVIÇOS COMUNS DE FORNECIMENTO DE REFEIÇÕES PRONTAS E TRANSPORTADAS NA MODALIDADE ALMOÇO E LANCHE;;2025-02-10T00:00:00;2026-02-10T00:00:00;198855.0;1;198855.0;;;2025-02-17T15:40:38;;15831705900102024;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158317;CAMPUS SOBRAL/IFCE;158317;CAMPUS SOBRAL/IFCE;D;2025NE000072;158317;CAMPUS SOBRAL/IFCE;00091/2025;06;Dispensa;99;Empenho;60;Compras;;;04419541000100;RAPI 10 COMERCIO E SERVICOS DE LIMPEZA LTDA;23257.000554/2025-67;"AQUSIÇÃO DE MATERIAL DE LIMPEZA E USO GERAL PARA IFCE-CAMPUS SOBRAL   *   SOLIC.: CINFRA-SOB
CONTATO: (88) 99812-1000   *   RAPI10COMERCIO@GMAIL.COM
DI 91/2025   UASG 158317";15831706000912025 - UASG Minuta: 158317;2025-05-27T00:00:00;2025-12-31T00:00:00;20304.02;1;20304.02;;;2025-05-30T09:30:23;;15831706000912025;;False;
