codigoOrgao;nomeOrgao;codigoUnidadeGestora;nomeUnidadeGestora;codigoUnidadeGestoraOrigemContrato;nomeUnidadeGestoraOrigemContrato;receitaDespesa;numeroContrato;codigoUnidadeRealizadoraCompra;nomeUnidadeRealizadoraCompra;numeroCompra;codigoModalidadeCompra;nomeModalidadeCompra;codigoTipo;nomeTipo;codigoCategoria;nomeCategoria;codigoSubcategoria;nomeSubcategoria;niFornecedor;nomeRazaoSocialFornecedor;processo;objeto;informacoesComplementares;dataVigenciaInicial;dataVigenciaFinal;valorGlobal;numeroParcelas;valorParcela;valorAcumulado;totalDespesasAcessorias;dataHoraInclusao;numeroControlePncpContrato;idCompra;dataHoraExclusao;contratoExcluido;unidadesRequisitantes
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158320;CAMPUS IGUATU/IFCE;158320;CAMPUS IGUATU/IFCE;D;2025NE000053;158320;CAMPUS IGUATU/IFCE;90002/2025;06;Dispensa;99;Empenho;60;Compras;;;43388441000115;RAVACHE COMERCIAL MEDICA E HOSPITALAR LTDA;23266.003121/2024-73;EMPENHO REFERENTE A AQUISIÇÃO DE INSUMOS VETERINARIOS PARA ATENDER DEMANDAS DA FAZENDA DO IFCE CAMPUS IGUATU-DI: 90002/2025 (158320) -CONTATO FORNECEDOR: (19) 98305-5633 -DADOS BANCARIOS:001/ 2180-6 / 72777-6. PROCESSO SEI: 23266.003121/2024-73.;15832006900022025 - UASG Minuta: 158320;2025-04-07T00:00:00;2025-12-31T00:00:00;251.7;1;251.7;;;2025-06-09T16:19:22;;15832006900022025;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158320;CAMPUS IGUATU/IFCE;158320;CAMPUS IGUATU/IFCE;D;2025NE000036;158320;CAMPUS IGUATU/IFCE;00029/2025;07;Inexigibilidade;99;Empenho;60;Serviços;;;13292261000174;VIANNA DE CARVALHO CURSOS E AULAS LTDA;23266.000658/2025-62;EMPENHO REFERENTE A CONTRATAÇÃO DE CURSO IN-52/2025-CONTRATA MAIS BRASIL E O CREDENCIAMENTO NA PRATICA VOLTADA PARA LICITAÇÕES- MODALIDADE ON-LINE, DESTINADA A SERVIDORES DO IFCE CAMPUS IGUATU- CONFORME INEX:29/2025(158320)-DADOS BANCARIOS: 001/2971-8/16644-8.PROCESSO SEI:23266.000658/2025-62.;15832007000292025 - UASG Minuta: 158320;2025-03-07T00:00:00;2025-12-31T00:00:00;197.0;1;197.0;197.0;;2025-03-11T09:36:53;;15832007000292025;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158320;CAMPUS IGUATU/IFCE;158320;CAMPUS IGUATU/IFCE;D;00003/2025;158320;CAMPUS IGUATU/IFCE;90007/2025;06;Dispensa;;;60;Serviços de Engenharia;;;45022575000143;G K ENGENHARIA E SOLUCOES LTDA;23266.000620/2025-90;CONTRATAÇÃO DE SERVIÇOS COMUNS DE ENGENHARIA PARA REALIZAR A INTERLIGAÇÃO DA REDE ELÉTRICA DE BAIXA TENSÃO DO IFCE CAMPUS IGUATU.;;2025-03-14T00:00:00;2026-03-14T00:00:00;16273.65;1;16273.65;16273.65;;2025-03-14T15:50:53;;15832006900072025;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158320;CAMPUS IGUATU/IFCE;158320;CAMPUS IGUATU/IFCE;D;2025NE000055;158320;CAMPUS IGUATU/IFCE;90017/2023;06;Dispensa;99;Empenho;60;Compras;;;12565600000186;J M V SANTANA COMERCIAL LTDA;23266.000307/2025-51;EMPENHO REFERENTE A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA O IFCE CAMPUS IGUATU-CONFORME DI: 90017/2023 (158320) - CONTATO EMPRESA: JMVSANTANA2021@GMAIL.COM. PROCESSO SEI: 23266.000307/2025-51.;15832006900172023 - UASG Minuta: 158320;2025-04-16T00:00:00;2025-12-31T00:00:00;23829.19;1;23829.19;;;2025-04-28T15:28:13;;15832006900172023;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158320;CAMPUS IGUATU/IFCE;158320;CAMPUS IGUATU/IFCE;D;00005/2025;158324;CAMPUS CRATEUS/IFCE;90007/2024;05;Pregão;;;60;Serviços;;;36280886000111;SP MIDIA DIGITAL & COMUNICACAO VISUAL LTDA;23266.001211/2024-20;CONTRATAÇÃO DE SERVIÇOS COMUNS DE SERVIÇOS GRÁFICOS.;;2025-06-10T00:00:00;2026-06-10T00:00:00;119961.72;12;9996.81;119961.72;;2025-06-10T15:23:03;;15832405900072024;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158320;CAMPUS IGUATU/IFCE;158320;CAMPUS IGUATU/IFCE;D;2025NE000035;158320;CAMPUS IGUATU/IFCE;90007/2024;06;Dispensa;99;Empenho;60;Compras;;;40191075000111;PRIME GRAFICA E COMUNICACAO VISUAL LTDA;23266.001575/2024-18;EMPENHO REFERENTE A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS GRÁFICOS COM FORNECIMENTO DE MATERIAL P\ O IFCE -CAMPUS IGUATU-CONFORME DI: 90007/2024(158320) -CONTATO FORNECEDOR: PRIMEGRAFICAIGT@GMAIL.COM- DADOS BANCARIOS:001/122-8/ 56243-2-PROCESSO SEI: 23266.001575/2024-18.;15832006900072024 - UASG Minuta: 158320;2025-02-28T00:00:00;2025-12-31T00:00:00;1005.0;1;1005.0;1005.0;;2025-03-28T15:42:05;;15832006900072024;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158320;CAMPUS IGUATU/IFCE;158320;CAMPUS IGUATU/IFCE;D;2025NE000050;158320;CAMPUS IGUATU/IFCE;90002/2025;06;Dispensa;99;Empenho;60;Compras;;;26402220000135;CRISTIANE M. OST;23266.003121/2024-73;EMPENHO REFERENTE A AQUISIÇÃO DE INSUMOS VETERINARIOS PARA ATENDER DEMANDAS DA FAZENDA DO IFCE CAMPUS IGUATU-DI: 90002/2025 (158320) -CONTATO FORNECEDOR: 67 98153-8822 / 67 9913377-03-DADOS BANCARIOS:104/ 0017/ 4731-4. PROCESSO SEI: 23266.003121/2024-73.;15832006900022025 - UASG Minuta: 158320;2025-04-07T00:00:00;2025-12-31T00:00:00;407.84;1;407.84;;;2025-05-29T14:09:13;;15832006900022025;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158320;CAMPUS IGUATU/IFCE;158320;CAMPUS IGUATU/IFCE;D;2025NE000026;158320;CAMPUS IGUATU/IFCE;90004/2024;05;Pregão;99;Empenho;60;Compras;;;10661512000152;PISCIS INDUSTRIA E COMERCIO LTDA;23266.001387/2024-81;EMPENHO REFERENTE A AQUISIÇÃO DE RAÇÃO E INSUMOS PARA O SETOR DE PRODUÇÃO DO IFCE CAMPUS IGUATU, CONF. PE-90004/2024(158320)- CONTATO FORNECEDOR- (85) 99822-2255-DADOS BANCARIOS-004/182/085367-5-PROCESSO SEI: 23266.001387/2024-81.;15832005900042024 - UASG Minuta: 158320;2025-01-29T00:00:00;2025-12-31T00:00:00;1444.0;1;1444.0;1444.0;;2025-02-12T10:52:08;;15832005900042024;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158320;CAMPUS IGUATU/IFCE;158320;CAMPUS IGUATU/IFCE;D;2025NE000027;158320;CAMPUS IGUATU/IFCE;90004/2024;05;Pregão;99;Empenho;60;Compras;;;06921660000191;F. O. DANTAS;23266.001387/2024-81;EMPENHO REFERENTE A AQUISIÇÃO DE RAÇÃO E INSUMOS PARA O SETOR DE PRODUÇÃO DO IFCE CAMPUS IGUATU, CONF. PE-90004/2024(158320)- CONTATO FORNECEDOR- (88) 3521-3842/ 99252-3787-DADOS BANCARIOS-237/0454-4/44903-2-PROCESSO SEI: 23266.001387/2024-81.;15832005900042024 - UASG Minuta: 158320;2025-01-29T00:00:00;2025-12-31T00:00:00;1852.94;1;1852.94;;;2025-02-10T15:39:10;;15832005900042024;;False;
26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;158320;CAMPUS IGUATU/IFCE;158320;CAMPUS IGUATU/IFCE;D;2025NE000076;158320;CAMPUS IGUATU/IFCE;90014/2025;06;Dispensa;99;Empenho;60;Compras;;;60751385000150;ROSANA MARA DE AGUIAR ROSADO;23266.001017/2025-25;EMPENHO REFERENTE A AQUISIÇÃO DE INSUMOS E MEDICAMENTOS ODONTOLÓGICOS E FARMACOLÓGICOS PARA O SETOR DE SAÚDE DO IFCE CAMPUS IGUATU-DI: 90014/2025 (158320) -CONTATO FORNECEDOR: 16-991825421 -DADOS BANCARIOS:001/.6504-8/113395-0 PROCESSO SEI: 23266.001017/2025-25.;15832006900142025 - UASG Minuta: 158320;2025-06-26T00:00:00;2025-12-31T00:00:00;412.97;1;412.97;;;2025-07-17T14:05:55;;15832006900142025;;False;
